ID;Block_no;Treatment_no;Farm;Research_Organization;Production_type;Champs;Region;Municipality;Annee;Lat;Long;Variete;Cultivar_purity_perc;Year_of_stand_establishment;Nutrient_tested;Regie;Fertilizer_formula;Fertilizer_21-0-0;Fertilizer_8-0-0;Fertilizer_6-1-1;Fertilizer_24-5-11;Fertilizer_14-14-14;Fertilizer_13-13-13;Fertilizer_11-52-0;Fertilizer_11-38-0;Fertilizer_10-10-20;Fertilizer_5-10-30;Fertilizer_4,9-2,7-3,5;Fertilizer_2-6-42;Fertilizer_0-46-0;Fertilizer_0-13-0;Fertilizer_0-0-62;Fertilizer_0-0-56;Fertilizer_0-0-50;Fertilizer_0-0-22-11;Fertilizer_0-0-0-21;Fertilizer_0-0-0-25;Fertilizer_0-0-0-90;Fertilizer-name_N;Fertilizer-name_P;Fertilizer-name_K;Fertilizer-name_Mg;Fertilizer-name_Ca;Fertilizer-name_Cu;Fertilizer-name_B;S_Fert;N_Fert;P_Fert;K_Fert;Mg_Fert;Cu_Fert;B_Fert;Zn_Fert;S_elementaire_Fert;S_SCU_Fert;S_Fert;Ca_Fert;Fertilizer_date_application1_S;Fertilizer_date_application2_S;Fertilizer_date_application3_S;Fertilizer_date_application4_Elements_mineurs_S;Fertilizer_date_application1_N;Fertilizer_date_application2_N;Fertilizer_date_application1_NPK;Fertilizer_date_application2_NPK;Fertilizer_date_application3_NPK;Fertilizer_date_application4_NPK;Fertilizer_date_application5_NPK;Fertilizer_date_application6_NPK;Fertilizer_date_application7_NPK;Fertilizer_date_application8_NPK;Fertilizer_date_application1_K;Fertilizer_date_application2_K;Fertilizer_date_application3_K;Fertilizer_date_application4_K;Method_CSN_drying_T_celcius_leaf_fruit;Method_CSN_leaf_fruit;Method_extraction_leaf_fruit;Method_quantification_leaf_fruit;Method_CSN.drying_T_celcius_soil;Method_CNS_grinding_0.02mm;Method_C_soil;Method_N_soil;Method_quantification_Nutrients_Mehlich3_soil;Methode_quantification_Oxalate_soil;Leaf_Date_collection_stage1;Leaf_C_stage1_g_kg;Leaf_S_stage1_g_kg;Leaf_N_stage1_g_kg;Leaf_P_stage1_g_kg;Leaf_K_stage1_g_kg;Leaf_Ca_stage1_g_kg;Leaf1_Mg_stage_g_kg;Leaf_B_stage1_g_kg;Leaf_Cu_stage1_g_kg;Leaf_Zn_stage1_g_kg;Leaf_Mn_stage1_g_kg;Leaf_Fe_stage1_g_kg;Leaf_Al_stage1_g_kg;Leaf_Si_stage1_g_kg;Leaf_date_harvest_stage2;Leaf_C_CNS_stage2_g_kg;Leaf_S_CNS_stage2_g_kg;Leaf_S_stage2_g_kg_ICP;Leaf_N_stage2_g_kg;Leaf_P_stage2_g_kg;Leaf_K_stage2_g_kg;Leaf_Mg_stage2_g_kg;Leaf_Ca_stage2_g_kg;Leaf_B_stage2_g_kg;Leaf_Cu_stage2_g_kg;Leaf_Zn_stage2_g_kg;Leaf_Mn_stage2_g_kg;Leaf_Fe_stage2_g_kg;Leaf_Al_stage2_g_kg;Leaf_Na_stage2_g_kg;Leaf_Si_stage2_g_kg;Flower_date_harvest;Flower_Nb_upright_collection;Flower_Nb_Flower_collection;Fruit_date_harvest;Fruit_C_g_kg;Fruit_S_g_kg;Fruit_S_g_kg_ICP;Fruit_N_g_kg;Fruit_P_g_kg;Fruit_K_g_kg;Fruit_Ca_g_kg;Fruit_Mg_g_kg;Fruit_B_g_kg;Fruit_Cu_g_kg;Fruit_Zn_g_kg;Fruit_Mn_g_kg;Fruit_Fe_g_kg;Fruit_Al_g_kg;Fruit_Si_g_kg;Fruit_Tacy_labo_mg_Anth_100g;Fruit_Tacy_image_mg_Anth_100g_515nm;Fruit_Brix_degreeBrix;Fruit_Firmness_N_mm;Fruit_weight_g;Fruit_yield_Mg_ha;Yield class;Fruit_moisture_berry_perc;Date_harvest_Fruit_upright;Fruiting_upright_Nb_m2;Nb_Fruit_m2;Soil_sampling_date;Soil_pH_CaCl2_spring;Soil_pH_water_spring;PH_buffer_spring;Soil_organic_carbon_method;Soil_organic_carbon_OM_mg_kg;Soil_organic_carbon_totC_mg_kg;Soil_S_spring_mg_kg;Soil_N_spring_mg_kg;Soil_Ca_Mehlich3_spring_mg_kg;Soil_Mg_Mehlich3_spring_mg_kg;Soil_K_Mehlich3_spring_mg_kg;Soil_B_Mehlich3_spring_mg_kg;Soil_Cu_Mehlich3_spring_mg_kg;Soil_Zn_Mehlich3_spring_mg_kg;Soil_Fe_Mehlich3_spring_mg_kg;Soil_Mn_Mehlich3_spring_mg_kg;Soil_Al_Mehlich3_spring_mg_kg;Soil_P_Mehlich3_spring_mg_kg;Soil_S_Mehlich3_spring_mg_kg;Soil_Si_Mehlich3_spring_mg_kg;Soil_Na_Mehlich3_spring_mg_kg;Soil_Ca_OX_spring_mg_kg;Soil_Mg_OX_spring_mg_kg;Soil_Fe_OX_spring_mg_kg;Soil_Mn_OX_spring_mg_kg;Soil_Al_OX_spring_mg_kg;Soil_P_OX_spring_mg_kg;Soil_Si_OX_spring_mg_kg;Soil_P_OX_spring_mmol_kg;Soil_Fe_OX_spring_mmol_kg;Soil_Al_OX_spring_mmol_kg;Soil_Date_harvest_autumn;Soil_pH_CaCl2_autumn;Soil_pH_buffer_autumn;Soil_C_autumn_perc;Soil_S_autumn_perc;Soil_N_autumn_perc;Soil_Ca_Mehlich3_autumn_mg_kg;Soil_Mg_Mehlich3_autumn_mg_kg;Soil_K_Mehlich3_autumn_mg_kg;Soil_B_Mehlich3_autumn_mg_kg;Soil_Cu_Mehlich3_autumn_mg_kg;Soil_Zn_Mehlich3_autumn_mg_kg;Soil_Fe_Mehlich3_autumn_mg_kg;Soil_Mn_Mehlich3_autumn_mg_kg;Soil_Al_Mehlich3_autumn_mg_kg;Soil_P_Mehlich3_autumn_mg_kg;Soil_S_Mehlich3_autumn_mg_kg;Soil_Na_Mehlich3_autumn_mg_kg;Soil_bulk density_0_10cm_g_cm3;Soil_bulk density_10_20cm_g_cm3;Soil_bulk density_20_30cm_g_cm3;Soil_texture;Soil_Sand_tot_perc;Soil_clay_tot_perc;Soil_sand_very coarse_1mm_perc;Soil_sand_coarse_0.5mm_perc;Soil_sand_medium_0.25mm_perc;Soil_sand_fine_0.1mm_perc;Soil_sand.very_fine_0.05mm_perc;Soil_series;Precipitations_total_May_mm;Precipitations_total_June_mm;Precipitations_total_July_mm;Precipitations_total_August_mm;Precipitations_total_September_mm;Precipitations_total_October_mm;Temperature_mean_air_May_celcius;Temperature_mean_air_June_celcius;Temperature_mean_air_July_celcius;Temperature_mean_air_August_celcius;Temperature_mean_air_September_celcius;Temperature_mean_air_October_celcius;NDVI;Comments
2014_133;1;B0;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;B;Conv;;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;A;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;;45;15;80;12;2;0;;0;0;31,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;463,97;0,2377;6,0888;1,048;4,271;5,896;1,267;0,0135;0,003;0,019;0,151;0,182;0,113;;04-09-2014;528,25;0,7883;;9,5422;1,023;4,735;2,255;8,223;0,0375;0,002;0,012;0,167;0,091;0,058;;;2014-07-24;149;586;2014-09-25;453,94;0,0175;;4,5687;0,822;6,436;0,587;0,483;;0,002795;0,041665;0,008074;0,212564;0;;17,79317;;;;1,46;53,14;High yield;87,77;2014-09-17;119;256;2014-06-12;4,45;;;Ct;;15002;829;749,5;80,10066446;6,757215889;30,73145884;;0,635766405;1,118588764;307,5098159;0,793851002;1115,12383;94,9578166;;;;27,46125189;18,03382659;2,703513052;1391,305313;1818,067274;133,0226809;311,5535671;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,24117408;2,679428991;1,848151848;5,474525475;25,31468531;49,98001998;10,98901099;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_134;2;B0;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;B;Conv;;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;A;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;;;45;15;80;12;2;0;;0;0;31,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;452,71;0,1804;4,6373;0,963;4,716;5,196;1,065;0,0097;0,003;0,015;0,131;0,164;0,09;;04-09-2014;513,62;1,0144;;11,089;0,98;5,048;2,137;8,691;0,0237;0,002;0,004;0,235;0,096;0,059;;;2014-07-24;153;583;2014-09-25;461,47;0,1971;;5,9379;0,744;6,311;0,511;0,476;;0,001986;0,050223;0,004822;0,029291;0;;23,6101;;;;1,56;54,62;High yield;87,77;2014-09-17;181;408;2014-06-12;4,16;;;Ct;;11568;871;496,1;115,9537223;8,987091726;30,71655505;;0,864083371;1,113539384;315,2958816;1,109395279;1059,019242;106,1653013;;;;33,14021065;16,45451644;3,595486131;1192,157192;1553,032612;137,8224288;269,7036335;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,33831204;2,487562189;2,029850746;8,537313433;31,07462687;45,10447761;7,154228856;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_135;1;B1;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;B;Conv;0-0-0-21;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;P;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;Soilubor;;45;15;80;12;2;1;;0;0;31,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;457,75;0,4077;5,4676;0,948;4,098;5,964;1,234;0,0122;0,003;0,017;0,152;0,166;0,075;;04-09-2014;515,02;1,0229;;10,254;1,036;5,239;2,29;9,061;0,0681;0,003;0,006;0,155;0,118;0,07;;;2014-07-24;165;636;2014-09-25;458,78;0;;5,3519;0,656;6,558;0,462;0,463;;0,001689;0,038881;0,000821;0,015812;0;;42,37547;;;;1,51;68,29;High yield;87,77;2014-09-17;132;302;2014-06-12;4,25;;;Ct;;27401;971;939,3;46,6571672;5,271620126;36,13513102;;1,19998569;0,897407405;401,1438722;0,364908956;1378,563152;87,81720996;;;;40,31353598;13,12614349;3,552062204;2470,995198;2298,18831;194,240153;418,5675318;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,24117408;2,679428991;1,848151848;5,474525475;25,31468531;49,98001998;10,98901099;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_136;2;B1;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;B;Conv;0-0-0-21;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;P;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;Soilubor;;45;15;80;12;2;1;;0;0;31,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;501,3;0,5547;6,2037;0,955;4,417;5,13;1,077;0,0105;0,003;0,015;0,133;0,172;0,075;;04-09-2014;527,5;1,1743;;10,599;1,087;5,39;2,213;8,53;0,0606;0,002;0,005;0,164;0,086;0,067;;;2014-07-24;207;687;2014-09-25;454,67;0,052;;4,4678;0,723;6,748;0,509;0,491;;0,00231;0,036697;0,00083;0,021579;0;;34,38836;;;;1,48;43,42;High yield;87,77;2014-09-17;146;326;2014-06-12;4,33;;;Ct;;14009;408;518,1;71,35208191;6,156247403;28,7554205;;1,696542248;0,990024642;246,677108;0,681944626;1254,949216;131,1223679;;;;23,9076957;20,33644166;3,349793786;924,7211801;2158,181774;148,3077686;180,0129887;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,33831204;2,487562189;2,029850746;8,537313433;31,07462687;45,10447761;7,154228856;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_137;1;Cu0;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;Cu;Conv;;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;P;A;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;;Soilubor;;45;15;80;12;0;1;;0;0;30,72;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;506,18;0,4828;5,0954;0,983;4,33;5,646;1,141;0,0108;0,004;0,016;0,139;0,177;0,082;;04-09-2014;534,94;0,9975;;11,257;1,03;5,448;2,046;8,513;0,0612;0,002;0,008;0,19;0,108;0,083;;;2014-07-24;222;799;2014-09-25;455,03;0,0398;;4,3589;0,662;6,562;0,506;0,447;;0,001995;0,034425;0,005918;0,265933;0;;90,36016;;;;1,45;66,19;High yield;87,77;2014-09-17;146;331;2014-06-12;4,08;;;Ct;;8274;400;431,5;28,97901323;4,614151527;24,92654191;;0,983185556;0,813729025;326,177898;0,367208974;1065,069181;107,6026704;;;;25,65662402;10,45204094;1,941547168;1063,108638;1408,677121;109,7761938;205,0705081;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,24117408;2,679428991;1,848151848;5,474525475;25,31468531;49,98001998;10,98901099;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_138;2;Cu0;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;Cu;Conv;;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;P;A;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;;Soilubor;;45;15;80;12;0;1;;0;0;30,72;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;506,17;0,5338;5,7025;1,009;4,593;4,969;1,134;0,0085;0,004;0,016;0,125;0,221;0,099;;04-09-2014;524,44;0,9855;;10,682;1,034;4,957;2,078;8,1;0,0561;0,002;0,004;0,14;0,14;0,078;;;2014-07-24;133;469;2014-09-25;456,87;0,1075;;4,7951;0,668;7,375;0,516;0,462;;0,002321;0,042715;0,00461;0,280166;0;;57,2235;;;;1,56;58,5;High yield;87,77;2014-09-17;180;399;2014-06-12;4,14;;;Ct;;10481;418;494,6;43,97943264;4,300415893;26,67285865;;0,91664775;0,751019431;360,0739126;0,455713278;1320,722425;116,6493566;;;;29,17567082;10,14374167;2,190569772;1033,574382;1912,303267;142,0426456;238,1632344;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,33831204;2,487562189;2,029850746;8,537313433;31,07462687;45,10447761;7,154228856;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_139;1;Cu2;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;Cu;Conv;0-0-0-25;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;P;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;Soilubor;;45;15;80;12;2;1;;0;0;31,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;456,34;0,4788;7,1361;1,144;4,754;5,749;1,3;0,0145;0,004;0,02;0,114;0,169;0,082;;04-09-2014;524,71;1,0921;;11,314;1,016;5,361;1,96;7,698;0,0526;0,002;0,007;0,172;0,093;0,068;;;2014-07-24;221;826;2014-09-25;455;0,0708;;4,8272;0,616;6,617;0,517;0,445;;0,00162;0,042153;0,004418;0,094124;0;;71,33304;;;;1,5;70,56;High yield;87,77;2014-09-17;136;306;2014-06-12;4,16;;;Ct;;11719;411;605,7;78,63055925;7,873105959;34,25957818;;0,732870983;1,213506513;428,7790548;0,627437323;1518,722359;124,1101332;;;;35,00135102;22,53650183;4,292972515;1924,888578;2585,812222;260,4126688;330,5546417;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,24117408;2,679428991;1,848151848;5,474525475;25,31468531;49,98001998;10,98901099;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_140;2;Cu2;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;Cu;Conv;0-0-0-25;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;P;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;Soilubor;;45;15;80;12;2;1;;0;0;31,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;461,51;0,5187;5,6772;0,854;4,24;4,909;1,072;0,0086;0,004;0,012;0,183;0,183;0,069;;04-09-2014;510,01;0,791;;11,154;1,085;5,814;2,056;7,723;0,0603;0,003;0,003;0,181;0,1;0,061;;;2014-07-24;175;651;2014-09-25;452,42;0;;4,3763;0,723;7,252;0,457;0,479;;0,001778;0,029049;0,003175;0,005799;0;;36,56493;;;;1,47;43,96;High yield;87,77;2014-09-17;153;305;2014-06-12;4,21;;;Ct;;11677;471;363,7;75,07904795;6,575273316;25,58610929;;3,652516443;0,811254948;322,3143808;0,546088365;1120,636716;123,7991373;;;;16,56380902;11,4152854;2,089003296;844,2655183;1321,879786;106,8292422;142,9229422;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,33831204;2,487562189;2,029850746;8,537313433;31,07462687;45,10447761;7,154228856;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_141;1;Mg0;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;Mg;Conv;;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;A;P;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;;;Copper sulfate;Soilubor;;45;15;80;0;2;1;;0;0;15,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;477,31;0,6279;7,4323;1,125;4,486;7,857;1,39;0,0124;0,004;0,017;0,144;0,141;0,052;;04-09-2014;465,94;0,5884;;9,9375;1,02;5,657;2,019;8,608;0,0767;0,002;0,005;0,192;0,106;0,074;;;2014-07-24;157;651;2014-09-25;455,29;0;;4,821;0,684;6,666;0,486;0,459;;0,001611;0,024629;0,002295;0,008083;0;;27,96887;;;;1,53;60,28;High yield;87,77;2014-09-17;133;262;2014-06-12;4,23;;;Ct;;10106;459;431,4;77,63631064;6,721205625;28,41541011;;0,917309924;1,142458965;313,4286289;0,755134725;1138,048418;97,82855751;;;;25,0472995;12,7408308;3,051447078;965,5475114;1585,023718;96,25216781;210,4311684;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,24117408;2,679428991;1,848151848;5,474525475;25,31468531;49,98001998;10,98901099;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_142;2;Mg0;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;Mg;Conv;;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;A;P;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;;;Copper sulfate;Soilubor;;45;15;80;0;2;1;;0;0;15,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;509,3;0,4689;5,4976;0,92;4,403;5,33;1,028;0,0101;0,004;0,016;0,133;0,258;0,131;;04-09-2014;518,81;0,7134;;11,013;0,976;5,111;1,934;8,763;0,058;0,002;0,004;0,222;0,074;0,041;;;2014-07-24;209;721;2014-09-25;454,73;0;;3,8055;0,64;6,722;0,522;0,461;;0,001002;0,010446;0,005378;0,006138;0;;34,10432;;;;1,43;56,54;High yield;87,77;2014-09-17;154;346;2014-06-12;4,12;;;Ct;;10096;491;462,2;58,34502336;5,424110187;23,42852545;;2,54034617;0,660495562;283,6770247;0,590094912;1396,101846;99,66929584;;;;32,46938516;11,90669871;3,478898384;1313,028306;2004,003588;123,5037074;326,0975111;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,33831204;2,487562189;2,029850746;8,537313433;31,07462687;45,10447761;7,154228856;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_143;1;Mg12;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;Mg;Conv;0-0-22-11;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;P;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;Soilubor;;45;15;80;12;2;1;;0;0;31,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;493,92;0,5623;6,6658;1,031;4,473;7,493;1,238;0,0124;0,004;0,017;0,131;0,132;0,041;;04-09-2014;520,98;0,6561;;10,713;1,01;5,016;2,233;8,56;0,0732;0,002;0,008;0,194;0,082;0,078;;;2014-07-24;179;755;2014-09-25;461,08;0,133;;6,5285;0,713;6,571;0,549;0,482;;0,001786;0,03427;0,003984;0,033334;0;;28,83711;;;;1,42;71,44;High yield;87,77;2014-09-17;129;267;2014-06-12;4,25;;;Ct;;10453;407;425,9;88,00719625;6,923212601;23,94313002;;0,718530636;0,917853985;308,641781;1,067505144;1246,658787;108,4214338;;;;29,33576382;14,57490023;3,576203966;1030,282557;1817,880303;102,917179;309,5628055;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,24117408;2,679428991;1,848151848;5,474525475;25,31468531;49,98001998;10,98901099;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
2014_144;2;Mg12;Les Atocas de lErable;Universite Laval;Conventional;45;Centre_du_Quebec;Notre_Dame_Lourdes;2014;46,278068;-71,870569;Stevens;;1999;Mg;Conv;0-0-22-11;P;A;A;A;A;A;A;A;A;A;A;A;P;A;A;A;P;P;P;P;A;Ammonium sulfate;Phosphate Trisodique Poudre;Potassium sulfate;Sul_Po_Mag;;Copper sulfate;Soilubor;;45;15;80;12;2;1;;0;0;31,0468;;;;;2014-06-16;;;2014-06-24;2014-07-01;2014-07-07;2014-07-15;;;;;;;;;65;Ancien CSN Leco;AcideNitrique_Perchlorique;ICP_Foresterie;105;A;Ancien CSN Leco;Ancien CSN Leco;ICP_Foresterie;ICP_Foresterie;12-06-2014;478,46;0,4841;5,5841;0,953;4,415;6,067;1,167;0,0109;0,004;0,019;0,145;0,189;0,08;;04-09-2014;519,47;0,7939;;10,838;1;5,088;2,05;8,388;0,062;0,002;0,003;0,161;0,076;0,078;;;2014-07-24;218;892;2014-09-25;452,2;0;;4,0123;0,548;6,401;0,463;0,43;;0,001087;0,030255;0,001112;0,010058;0;;54,60482;;;;1,54;51,71;High yield;87,77;2014-09-17;194;418;2014-06-12;4,28;;;Ct;;12495;720;611,4;50,47642428;8,095509843;25,40146813;;0,62113038;0,981319876;315,4261761;0,609592134;1338,506954;113,7007271;;;;30,58367606;13,56833244;2,831849193;1296,089902;1836,394698;135,6255851;258,9768654;;;;;;;;;;;;;;;;;;;;;;0,93393427;1,63601975;1,595460697;Sable;94,33831204;2,487562189;2,029850746;8,537313433;31,07462687;45,10447761;7,154228856;Saint-Judes;48,2;105,6;86;133,4;56;105,2;11,4;17,2;19,9;17,8;13,2;8,8;;
